Filename,image_num,image_proportion,brightness_median,brightness_stdev,saturation_median,saturation_stdev,hue_median,hue_stdev,Genre.UPDATED,Genre,Genre_gen,Year_Month,Label_Place,,Year,Month,Season,Title
171.jpg,171,0.7637,70,29.4443,80,42.225,36,40.5314,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,La Crau with Peach Trees in Blossom
172.jpg,172,0.6646,51,31.6305,33,28.9178,15,70.5989,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Orchard in Blossom with View of Arles
173.jpg,173,0.7432,53,35.7325,203,54.5301,13,104.9239,still-life,still-life,still-life,1885.6672,1_Early,,1885,9,fall,Pollard Willows
174.jpg,174,0.7529,52,50.3676,187,70.1101,11,49.4445,town,rural town or village,rural_town,1885.6672,1_Early,,1885,9,fall,Portrait of the Postman Joseph Roulin
175.jpg,175,0.7511,148,52.0515,148,76.7149,21,57.9072,landscape,landscape,landscape,1885.7506,1_Early,,1885,10,fall,Portrait of a Young Peasant
176.jpg,176,0.5667,86,35.0787,210,28.137,21,19.1827,landscape,landscape,landscape,1885.7506,1_Early,,1885,10,fall,Portrait of Madame Trabuc
177.jpg,177,0.7891,64,30.1009,118,33.2736,36,3.8673,landscape,landscape,landscape,1885.7506,1_Early,,1885,10,fall,Reaper (after Millet) The
178.jpg,178,0.7533,132,68.3002,138,48.9248,21,44.9634,town,rural town or village,rural_town,1885.7506,1_Early,,1885,10,fall,Reaper with Sickle (after Millet)
179.jpg,179,0.5187,72,44.1965,41,54.6072,26,55.8654,other,animals,other,1885.7506,1_Early,,1885,10,fall,Self-Portrait
180.jpg,180,0.8162,72,60.4326,37,29.9943,177,89.8692,still-life,still-life,still-life,1885.7506,1_Early,,1885,10,fall,Self-Portrait
181.jpg,181,0.6806,66,21.7114,79,24.6625,49,8.6102,still-life,still-life,still-life,1885.7506,1_Early,,1885,10,fall,Sheaf-Binder The (after Millet)
182.jpg,182,0.7473,78,26.7516,76,33.5953,19,20.3972,still-life,still-life,still-life,1885.7506,1_Early,,1885,10,fall,Sheep-Shearers The (after Millet)
183.jpg,183,0.7484,141,59.0192,76,34.2524,37,78.2107,cityscape,cityscape,cityscape,1885.7506,1_Early,,1885,10,fall,Spinner The
184.jpg,184,0.7883,152,64.7208,145,62.5013,32,12.2308,landscape,landscape,landscape,1885.834,1_Early,,1885,11,fall,Poppies and Butterflies
185.jpg,185,0.7908,93,53.9908,110,57.9974,27,28.7749,landscape,landscape,landscape,1885.834,1_Early,,1885,11,fall,Roses and Beetle
186.jpg,186,0.7249,75,58.4291,62,24.7926,31,47.4248,town,rural town or village,rural_town,1885.834,1_Early,,1885,11,fall,Wild Roses
187.jpg,187,1.3959,128,67.6793,95,59.2276,50,24.5598,landscape,landscape,landscape,1885.834,1_Early,,1885,11,fall,Chestnut Tree in Blossom
188.jpg,188,1.3173,84,64.642,129,56.4228,24,29.3182,cityscape,cityscape,cityscape,1885.9174,1_Early,,1885,12,winter,Still Life: Vase with Flower and Thistles
189.jpg,189,1.4657,105,61.5148,85,43.7023,49,14.8954,portrait,portrait,portrait,1885.9174,1_Early,,1885,12,winter,Still Life: Vase with Rose-Mallows
190.jpg,190,1.302,72,65.3646,60,42.743,49,24.0778,portrait,portrait,portrait,1885.9174,1_Early,,1885,12,winter,Thatched Cottages at Cordeville
191.jpg,191,1.1636,52,62.1549,44,50.8463,26,51.7922,portrait,portrait,portrait,1885.9174,1_Early,,1885,12,winter,Thatched Cottages in Jorgus
192.jpg,192,1.3481,66,40.5839,44,41.8515,54,32.3239,portrait,portrait,portrait,1885.9174,1_Early,,1885,12,winter,Two Children
193.jpg,193,1.2442,97,64.8685,60,38.4753,79,41.6271,portrait,portrait,portrait,1885.9174,1_Early,,1885,12,winter,Two Children
194.jpg,194,1.3401,43,55.3345,109,24.4583,188,86.5689,still-life,still-life,still-life,1885.9174,1_Early,,1885,12,winter,Undergrowth with Two Figures
195.jpg,195,0.7919,99,38.0116,187,43.597,19,13.538,still-life,still-life,still-life,1886.1668,1_Early,,1886,3,spring,Head of a Peasant Woman with Dark Cap
196.jpg,196,1.2022,53,33.122,178,42.777,21,17.8176,figural,nude,other,1886.2502,1_Early,,1886,4,spring,Cottage and Woman with Goat
197.jpg,197,1.2234,98,43.956,178,85.4213,150,62.1625,copy,figure studies,other,1886.2502,2_Paris,,1886,4,spring,Cottage with Peasant Woman Digging
198.jpg,198,1.2295,130,56.523,131,61.6515,86,35.4437,copy,figure studies,other,1886.2502,2_Paris,,1886,4,spring,Cottage with Trees
199.jpg,199,1.3289,120,42.2382,103,43.3821,138,42.6174,copy,figure studies,other,1886.2502,2_Paris,,1886,4,spring,Cottage with Trees and Peasant Woman
200.jpg,200,1.5521,167,32.7428,34,18.7556,60,56.47,copy,figure studies,other,1886.2502,2_Paris,,1886,4,spring,Peasant Woman by the Fireplace
201.jpg,201,1.2533,183,31.9617,62,15.7741,65,14.9228,copy,figure studies,other,1886.2502,2_Paris,,1886,4,spring,Peasant Woman by the Fireplace
202.jpg,202,1.3896,101,27.6775,89,54.0731,36,21.7046,copy,figure studies,other,1886.2502,2_Paris,,1886,4,spring,Peasant Woman Sitting on a Chair
203.jpg,203,1.2883,120,44.8934,75,46.4927,134,51.3317,copy,figure studies,other,1886.2502,2_Paris,,1886,4,spring,Cottage with Decrepit Barn and Stooping Woman
204.jpg,204,0.791,71,47.7879,64,16.2946,112,31.1797,copy,figure studies,other,1886.2502,2_Paris,,1886,4,spring,Cottage with Peasant Coming Home
205.jpg,205,1.3113,50,54.871,80,68.4068,167,94.8531,copy,figure studies,other,1886.2502,2_Paris,,1886,4,spring,Peasant Digging
206.jpg,206,1.3178,140,48.2939,74,36.6225,134,53.1862,copy,figure studies,other,1886.2502,2_Paris,,1886,4,spring,Peasant Woman Digging
207.jpg,207,1.305,70,40.9475,91,44.1645,35,19.2504,portrait,self-portrait,self-portrait,1886.2502,2_Paris,,1886,4,spring,Peasant Woman Digging
208.jpg,208,1.232,54,35.606,90,42.7005,31,83.6165,portrait,self-portrait,self-portrait,1886.2502,2_Paris,,1886,4,spring,Woman Lifting Potatoes
209.jpg,209,1.23,80,23.7168,43,21.6875,77,25.17,portrait,self-portrait,self-portrait,1886.2502,2_Paris,,1886,4,spring,Peasant Woman Digging
210.jpg,210,1.42,19,25.9715,91,78.8933,25,24.721,portrait,self-portrait,self-portrait,1886.2502,2_Paris,,1886,4,spring,Peasant Woman Digging Up Potatoes
211.jpg,211,1.4099,126,46.9307,102,28.9803,43,16.2912,cityscape,seascape,other,1886.2502,2_Paris,,1886,4,spring,Sheaves of Wheat in a Field
212.jpg,212,1.3235,82,45.3529,172,60.6834,26,41.8349,still-life,still-life,still-life,1886.2502,2_Paris,,1886,4,spring,Basket of Apples
213.jpg,213,0.814,143,37.491,90,32.2434,55,11.8327,still-life,still-life,still-life,1886.2502,2_Paris,,1886,4,spring,Basket of Apples
214.jpg,214,0.7359,99,50.921,67,28.3393,38,19.8661,cityscape,cityscape,cityscape,1886.2502,2_Paris,,1886,4,spring,Basket of Potatoes
215.jpg,215,1.4347,71,47.7397,32,10.6572,56,17.5222,still-life,still-life,still-life,1886.417,2_Paris,,1886,6,summer,Self-Portrait
216.jpg,216,1.3739,65,71.7673,91,57.5886,36,50.0678,still-life,still-life,still-life,1886.417,2_Paris,,1886,6,summer,Still Life with Mussels and Shrimps
217.jpg,217,0.5505,165,42.2049,140,69.8953,39,19.1019,cityscape,cityscape,cityscape,1886.417,2_Paris,,1886,6,summer,View of Montmartre with Windmills
218.jpg,218,1.442,134,63.2022,57,50.3388,31,27.5774,cityscape,cityscape,cityscape,1886.417,2_Paris,,1886,6,summer,Windmill on Montmartre
219.jpg,219,0.6975,225,43.2793,89,46.3113,23,31.7409,cityscape,cityscape,cityscape,1886.417,2_Paris,,1886,6,summer,Three Pairs of Shoes
220.jpg,220,1.2409,60,30.5995,70,24.3526,99,30.6395,still-life,still-life,still-life,1886.417,2_Paris,,1886,6,summer,Plaster Statuette of a Female Torso
221.jpg,221,1.2843,37,37.0828,82,60.2911,60,39.4796,still-life,still-life,still-life,1886.417,2_Paris,,1886,6,summer,Portrait of Pere Tanguy
222.jpg,222,0.8095,147,51.7144,170,65.0889,22,26.2458,cityscape,cityscape,cityscape,1886.5004,2_Paris,,1886,7,summer,Still Life with Basket of Apples (to Lucien Pissarro)
223.jpg,223,1.1765,77,45.3245,115,57.1696,40,23.9229,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Still Life with French Novels and a Rose
224.jpg,224,1.9631,62,31.1059,135,79.3644,23,59.8634,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Still Life with Grapes
225.jpg,225,1.1919,114,39.432,123,46.9078,34,14.5245,cityscape,cityscape,cityscape,1886.5004,2_Paris,,1886,7,summer,Still Life with Grapes Pears and Lemons
226.jpg,226,1.2758,113,54.7913,120,45.45,33,24.8288,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Still Life with Red Cabbages and Onions
227.jpg,227,1.3622,56,47.2177,65,37.9141,112,41.6851,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Still Life with Apples
228.jpg,228,1.3153,17,42.9876,98,83.7522,42,38.0617,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Still Life with Basket of Apples
229.jpg,229,1.3128,200,76.6577,40,32.9596,42,25.8344,cityscape,cityscape,cityscape,1886.5004,2_Paris,,1886,7,summer,Self-Portrait with a Japanese Print
230.jpg,230,1.2097,202,47.7673,38,55.1133,49,27.3651,cityscape,cityscape,cityscape,1886.5004,2_Paris,,1886,7,summer,Still Life with Plaster Statuette a Rose and Two Novels
231.jpg,231,1.2117,46,33.1564,81,31.2574,60,12.6316,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Italian Woman (Agostina Segatori)
232.jpg,232,0.4825,49,54.6861,81,39.3862,60,15.8874,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Landscape with Snow
233.jpg,233,2.1,60,56.4434,67,54.1506,49,33.7289,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Old Woman of Arles An
234.jpg,234,1.2427,85,52.873,108,34.3037,18,6.3533,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Pork-Butcher's Shop Seen from a Window A
235.jpg,235,1.2273,60,52.5631,84,42.4583,147,57.8558,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Self-Portrait in Front of the Easel
236.jpg,236,1.2635,80,56.0884,107,51.0195,32,16.498,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Snowy Landscape with Arles in the Background
237.jpg,237,1.6685,156,48.7455,89,49.8893,47,35.8071,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Avenue of Plane Trees near Arles Station
238.jpg,238,1.3134,40,45.8121,91,32.2668,113,31.0458,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Blossoming Almond Branch in a Glass
239.jpg,239,0.7287,92,62.0341,198,59.5837,28,91.1886,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Blossoming Almond Branch in a Glass with a Book
240.jpg,240,1.9268,82,60.3109,122,45.4951,15,87.5987,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Gleize Bridge over the Vigueirat Canal The
241.jpg,241,2.0796,146,48.9734,112,42.7912,12,53.4691,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Langlois Bridge at Arles with Road Alongside the Canal The
242.jpg,242,2.1042,65,60.8956,71,47.9145,29,32.3652,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Langlois Bridge at Arles with Women Washing The
243.jpg,243,1.1917,66,59.059,82,37.401,34,12.0655,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Orchard in Blossom
244.jpg,244,1.6489,127,46.0431,190,42.3468,21,22.932,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Orchard with Blossoming Apricot Trees (The Pink Orchard)
245.jpg,245,1.34,105,43.2791,83,43.7622,23,18.1302,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Pair of Leather Clogs A
246.jpg,246,1.8665,43,55.0823,30,45.0921,28,77.6964,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Pink Peach Tree in Blossom (Reminiscence of Mauve)
247.jpg,247,1.2312,101,47.506,97,56.2496,42,51.6419,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Still Life with Basket and Six Oranges
248.jpg,248,1.2072,80,58.0848,129,46.7027,26,10.9388,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Still Life: Potatoes in a Yellow Dish
249.jpg,249,1.2193,77,62.2005,142,59.6949,27,24.1434,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Two Lovers (Fragment)
250.jpg,250,1.346,110,61.2975,123,56.3836,15,45.4311,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Almond Tree in Blossom
251.jpg,251,1.3411,70,44.7095,89,34.464,24,11.2106,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Apricot Trees in Blossom
252.jpg,252,0.8177,118,72.0051,73,51.7469,49,69.2062,still-life,still-life,still-life,1886.5004,2_Paris,,1886,7,summer,Blossoming Pear Tree
253.jpg,253,0.7807,87,47.9142,94,59.5831,37,32.6149,still-life,still-life,still-life,1886.5838,2_Paris,,1886,8,summer,Public Garden with Couple and Blue Fir Tree: The Poet's Garden III
254.jpg,254,1.3449,124,39.0876,86,33.3442,21,13.1254,still-life,still-life,still-life,1886.5838,2_Paris,,1886,8,summer,Public Park at Arles The
255.jpg,255,1.2459,145,52.1438,68,57.899,35,70.2084,still-life,still-life,still-life,1886.5838,2_Paris,,1886,8,summer,Railway Bridge over Avenue Montmajour Arles The
256.jpg,256,1.88,136,52.623,76,34.3573,42,36.4508,still-life,still-life,still-life,1886.5838,2_Paris,,1886,8,summer,Sower The
257.jpg,257,0.628,206,50.0956,53,37.4755,37,10.4292,cityscape,cityscape,cityscape,1886.5838,2_Paris,,1886,8,summer,Still Life: French Novels
258.jpg,258,0.6947,197,74.5521,52,21.2406,33,24.8722,cityscape,cityscape,cityscape,1886.5838,2_Paris,,1886,8,summer,Tarascon Diligence
259.jpg,259,0.7067,172,41.863,112,40.1832,55,18.2817,other,animals,other,1886.6672,2_Paris,,1886,9,fall,Portrait of the Postman Joseph Roulin
260.jpg,260,0.824,93,66.7861,177,50.8312,28,15.7482,still-life,still-life,still-life,1886.6672,2_Paris,,1886,9,fall,Portrait of the Postman Joseph Roulin
261.jpg,261,0.8498,126,72.5691,133,62.6681,26,41.4133,figural,genre scene,genre scene,1886.6672,2_Paris,,1886,9,fall,Morning: Peasant Couple Going to Work (after Millet)
262.jpg,262,0.85,140,59.793,71,42.7632,18,41.2019,landscape,cityscape,cityscape,1886.7506,2_Paris,,1886,10,fall,Thresher (after Millet) The
263.jpg,263,0.8173,79,67.2545,115,32.058,47,19.055,still-life,still-life,still-life,1886.7506,2_Paris,,1886,10,fall,Vincent's Bedroom in Arles
264.jpg,264,1.1429,90,49.9217,46,41.849,21,86.4746,still-life,animals,other,1886.7506,2_Paris,,1886,10,fall,Wheat Field Behind Saint-Paul Hospital with a Reaper
265.jpg,265,0.8893,170,44.0746,112,35.3169,34,11.5978,cityscape,cityscape,cityscape,1886.7506,2_Paris,,1886,10,fall,Wheat Field with Cypresses
266.jpg,266,0.795,168,64.511,120,41.5037,31,7.0251,cityscape,cityscape,cityscape,1886.7506,2_Paris,,1886,10,fall,Wheat Field with Cypresses
267.jpg,267,0.8019,154,78.2384,39,47.0541,113,64.266,cityscape,cityscape,cityscape,1886.7506,2_Paris,,1886,10,fall,Wheat Fields with Reaper at Sunrise
268.jpg,268,0.8113,177,76.6634,75,51.1195,30,30.1223,cityscape,cityscape,cityscape,1886.7506,2_Paris,,1886,10,fall,Enclosed Wheat Field with Peasant
269.jpg,269,1.2227,225,58.3671,31,20.8813,148,68.7458,cityscape,cityscape,cityscape,1886.7506,2_Paris,,1886,10,fall,Entrance to a Quarry near Saint-Remy
270.jpg,270,1.4381,184,58.5485,78,53.5775,39,29.8058,cityscape,cityscape,cityscape,1886.7506,2_Paris,,1886,10,fall,Evening: The Watch (after Millet)
271.jpg,271,0.6101,128,55.0519,87,36.6864,31,10.1657,cityscape,cityscape,cityscape,1886.7506,2_Paris,,1886,10,fall,Field with Ploughman and Mill
272.jpg,272,0.808,182,61.0021,61,43.6913,34,17.1072,cityscape,cityscape,cityscape,1886.7506,2_Paris,,1886,10,fall,Garden of Saint-Paul Hospital The
273.jpg,273,1.3227,77,52.5409,62,28.9224,71,30.052,portrait,self-portrait,self-portrait,1886.7506,2_Paris,,1886,10,fall,Garden of Saint-Paul Hospital The
274.jpg,274,0.748,39,43.7736,170,64.6348,14,45.8861,still-life,still-life,still-life,1886.7506,2_Paris,,1886,10,fall,Les Peiroulets Ravine
275.jpg,275,0.612,130,54.9844,86,34.4198,31,10.2404,cityscape,cityscape,cityscape,1886.7506,2_Paris,,1886,10,fall,Les Peiroulets Ravine
276.jpg,276,1.208,154,59.1279,70,31.34,75,45.4433,cityscape,cityscape,cityscape,1886.7506,2_Paris,,1886,10,fall,Man is at Sea (after Demont-Breton) The
277.jpg,277,0.6813,110,65.2991,120,49.1416,31,24.7644,still-life,still-life,still-life,1886.9174,2_Paris,,1886,12,winter,Vineyards with a View of Auvers
278.jpg,278,1.3533,153,60.1995,84,55.4003,62,28.0494,copy,figure studies,other,1887,2_Paris,,1887,1,winter,Farmhouses in Loosduinen near The Hague at Twilight
279.jpg,279,1.3213,107,63.0455,93,41.6921,49,38.5949,portrait,portrait,portrait,1887,2_Paris,,1887,1,winter,Landscape with Dunes
280.jpg,280,1.2907,116,44.166,116,37.5681,25,12.9256,portrait,self-portrait,self-portrait,1887,2_Paris,,1887,1,winter,Lying Cow
281.jpg,281,1.224,102,38.2464,103,42.0433,44,22.7488,portrait,self-portrait,self-portrait,1887,2_Paris,,1887,1,winter,Marshy Landscape
282.jpg,282,1.2632,169,38.3477,86,55.3354,26,43.0864,portrait,self-portrait,self-portrait,1887,2_Paris,,1887,1,winter,Wind-Beaten Tree A
283.jpg,283,1.3787,139,58.3873,186,54.0942,23,18.5908,still-life,still-life,still-life,1887,2_Paris,,1887,1,winter,Cottages
284.jpg,284,1.348,156,44.1001,125,64.9142,27,17.4194,still-life,still-life,still-life,1887,2_Paris,,1887,1,winter,Farmhouses Among Trees
285.jpg,285,0.7913,118,46.2986,106,55.0327,73,35.8174,still-life,still-life,still-life,1887,2_Paris,,1887,1,winter,Peasant Burning Weeds
286.jpg,286,1.2022,140,52.8513,88,40.9435,39,16.6663,portrait,portrait,portrait,1887.0834,2_Paris,,1887,2,winter,Head of a Woman
287.jpg,287,0.6662,194,31.6565,78,25.6354,24,18.8506,cityscape,cityscape,cityscape,1887.0834,2_Paris,,1887,2,winter,Still Life with Bottles and Earthenware
288.jpg,288,0.592,192,32.6386,135,38.7047,42,12.8489,figural,nude,other,1887.0834,2_Paris,,1887,2,winter,Still Life with Clogs and Pots
289.jpg,289,0.6027,163,57.0873,89,43.2848,23,13.3398,figural,nude,other,1887.0834,2_Paris,,1887,2,winter,Still Life with Coffee Mill Pipe Case and Jug
290.jpg,290,0.7707,70,63.3411,116,61.1451,21,81.5347,still-life,still-life,still-life,1887.0834,2_Paris,,1887,2,winter,Still Life with Five Bottles
291.jpg,291,1.22,102,39.468,71,39.0846,25,67.2363,portrait,self-portrait,self-portrait,1887.0834,2_Paris,,1887,2,winter,Still Life with Four Stone Bottles Flask and White Cup
292.jpg,292,0.5213,141,39.5342,49,41.9584,49,28.8697,cityscape,cityscape,cityscape,1887.0834,2_Paris,,1887,2,winter,Still Life with Paintbrushes in a Pot
293.jpg,293,0.5507,211,35.8917,23,30.0173,69,25.2237,cityscape,cityscape,cityscape,1887.0834,2_Paris,,1887,2,winter,Still Life with Pots Jar and Bottles
294.jpg,294,0.452,167,40.1004,73,19.7091,88,16.3342,landscape,landscape,landscape,1887.1668,2_Paris,,1887,3,spring,Head of a Peasant Woman with White Cap
295.jpg,295,1.4933,149,58.7673,135,63.3546,21,27.3581,still-life,still-life,still-life,1887.1668,2_Paris,,1887,3,spring,Head of a Peasant Woman with White Cap
296.jpg,296,1.2308,141,50.5906,128,57.8683,47,52.1982,cityscape,cityscape,cityscape,1887.1668,2_Paris,,1887,3,spring,Head of a Peasant Woman with White Cap
297.jpg,297,1.1762,107,40.0122,60,37.4851,86,38.9632,portrait,self-portrait,self-portrait,1887.1668,2_Paris,,1887,3,spring,Head of a Peasant Woman with White Cap
298.jpg,298,1.34,75,44.6668,125,49.492,157,54.4148,portrait,self-portrait,self-portrait,1887.1668,2_Paris,,1887,3,spring,Head of a Peasant Woman with White Cap
299.jpg,299,0.7736,129,43.6714,135,30.0407,25,15.0884,still-life,still-life,still-life,1887.1668,2_Paris,,1887,3,spring,Head of a Woman
300.jpg,300,0.7717,173,42.705,117,54.1851,38,19.6398,still-life,still-life,still-life,1887.1668,2_Paris,,1887,3,spring,Head of a Woman
301.jpg,301,0.8427,162,53.7985,46,30.6746,79,43.1019,landscape,landscape,landscape,1887.2502,2_Paris,,1887,4,spring,Basket of Potatoes
302.jpg,302,1.2323,132,41.5069,102,38.2796,120,57.5298,landscape,landscape,landscape,1887.2502,2_Paris,,1887,4,spring,Baskets of Potatoes
303.jpg,303,0.7987,104,50.1878,106,49.7139,24,43.2085,landscape,rural town or village,rural_town,1887.2502,2_Paris,,1887,4,spring,Beer Tankards
304.jpg,304,1.2311,115,44.0795,168,55.7532,67,44.811,still-life,still-life,still-life,1887.2502,2_Paris,,1887,4,spring,Still Life with a Basket of Apples
305.jpg,305,0.7294,199,48.6238,66,50.1582,29,52.8581,landscape,rural town or village,rural_town,1887.2502,2_Paris,,1887,4,spring,Still Life with a Basket of Apples and Two Pumpkins
306.jpg,306,0.8143,190,39.6783,50,39.5919,149,67.8728,cityscape,cityscape,cityscape,1887.2502,2_Paris,,1887,4,spring,Still Life with a Basket of Potatoes Surrounded by Autumn Leaves and Vegetables
307.jpg,307,0.8197,28,42.0514,91,43.9565,34,29.7686,still-life,still-life,still-life,1887.2502,2_Paris,,1887,4,spring,Still Life with a Basket of Vegetables
308.jpg,308,0.7534,122,44.4545,121,44.3453,48,13.6042,landscape,landscape,landscape,1887.2502,2_Paris,,1887,4,spring,Still Life with an Earthen Bowl and Pears
309.jpg,309,0.7324,145,60.4294,75,46.2286,36,11.0427,landscape,landscape,landscape,1887.2502,2_Paris,,1887,4,spring,Still Life with an Earthen Bowl and Potatoes
310.jpg,310,1.2625,168,50.7169,170,47.4025,27,11.2988,portrait,portrait,portrait,1887.2502,2_Paris,,1887,4,spring,Still Life with Birds' Nests
311.jpg,311,0.7963,201,50.4758,57,33.4597,27,21.1205,landscape,cityscape,cityscape,1887.2502,2_Paris,,1887,4,spring,Still Life with Birds' Nests
312.jpg,312,0.7948,182,53.727,150,32.2941,30,5.1678,landscape,rural town or village,rural_town,1887.2502,2_Paris,,1887,4,spring,Still Life with Brass Cauldron and Jug
313.jpg,313,0.85,94,52.7602,57,30.0368,81,35.2217,landscape,landscape,landscape,1887.2502,2_Paris,,1887,4,spring,Still Life with Earthenware and Bottles
314.jpg,314,1.3583,127,47.3611,121,37.7725,32,10.2957,portrait,self-portrait,self-portrait,1887.2502,2_Paris,,1887,4,spring,Still Life with Ginger Jar and Apples
315.jpg,315,1.4437,197,46.171,48,46.8759,38,19.6262,still-life,still-life,still-life,1887.2502,2_Paris,,1887,4,spring,Still Life with Ginger Jar and Onions
316.jpg,316,0.8194,151,36.8539,186,28.9597,23,3.8303,still-life,still-life,still-life,1887.2502,2_Paris,,1887,4,spring,Still Life with Three Birds' Nests
317.jpg,317,1.232,153,62.9155,102,67.1179,24,37.3753,still-life,still-life,still-life,1887.2502,2_Paris,,1887,4,spring,Still Life with Two Jars and Two Pumpkins
318.jpg,318,0.7944,178,37.5511,43,28.2244,130,55.1105,landscape,landscape,landscape,1887.2502,2_Paris,,1887,4,spring,Still Life with Vegetables and Fruit
319.jpg,319,1.1992,171,55.6851,44,44.3328,65,24.2583,cityscape,cityscape,cityscape,1887.2502,2_Paris,,1887,4,spring,Vicarage at Nuenen The
320.jpg,320,1.2357,204,42.5546,21,32.2976,157,47.6101,cityscape,cityscape,cityscape,1887.2502,2_Paris,,1887,4,spring,Autumn Landscape
321.jpg,321,1.366,111,59.8343,120,55.2765,25,50.645,portrait,portrait,portrait,1887.2502,2_Paris,,1887,4,spring,Autumn Landscape at Dusk
322.jpg,322,1.2162,147,67.2659,103,43.7842,29,62.1064,portrait,portrait,portrait,1887.2502,2_Paris,,1887,4,spring,Country Lane with Two Figures
323.jpg,323,0.6924,131,49.9638,93,43.4841,18,23.3995,landscape,landscape,landscape,1887.3336,2_Paris,,1887,5,spring,Bois de Boulogne with People Walking The
324.jpg,324,1.2467,95,50.5989,108,52.0882,45,19.631,landscape,landscape,landscape,1887.3336,2_Paris,,1887,5,spring,Cineraria in a Flowerpot
325.jpg,325,1.3655,112,42.2899,45,27.2486,65,34.1697,portrait,self-portrait,self-portrait,1887.3336,2_Paris,,1887,5,spring,Coleus Plant in a Flowerpot
326.jpg,326,1.2925,134,42.7784,128,31.7787,34,10.5863,portrait,self-portrait,self-portrait,1887.3336,2_Paris,,1887,5,spring,Fourteenth of July Celebration in Paris The
327.jpg,327,0.8364,161,43.9446,93,38.3204,62,17.6507,landscape,landscape,landscape,1887.417,2_Paris,,1887,6,summer,Self-Portrait
328.jpg,328,0.6767,186,56.0101,70,63.07,54,34.548,landscape,genre scene,genre scene,1887.417,2_Paris,,1887,6,summer,Self-Portrait with Grey Felt Hat
329.jpg,329,1.3723,103,61.2278,114,51.4222,21,21.4253,landscape,rural town or village,rural_town,1887.417,2_Paris,,1887,6,summer,Self-Portrait with Straw Hat
330.jpg,330,0.8027,197,45.2885,88,38.271,30,14.9334,other,cityscape,cityscape,1887.417,2_Paris,,1887,6,summer,Skull
331.jpg,331,0.7757,76,54.0258,89,58.1462,39,31.6208,landscape,landscape,landscape,1887.417,2_Paris,,1887,6,summer,Skull
332.jpg,332,1.3113,210,38.7486,54,30.3969,37,12.8814,landscape,cityscape,cityscape,1887.417,2_Paris,,1887,6,summer,Still Life with Quince Pears
333.jpg,333,0.6524,168,52.3861,108,67.7117,55,30.3429,landscape,cityscape,cityscape,1887.417,2_Paris,,1887,6,summer,Agostina Segatori Sitting in the Cafe du Tambourin
334.jpg,334,1.2136,111,36.8407,126,42.6148,45,9.6458,landscape,landscape,landscape,1887.417,2_Paris,,1887,6,summer,Boulevard de Clichy
335.jpg,335,0.7305,169,43.8263,94,43.4418,25,45.1719,landscape,cityscape,cityscape,1887.417,2_Paris,,1887,6,summer,Nude Woman Reclining
336.jpg,336,0.778,177,33.7529,86,29.0472,49,22.6923,landscape,landscape,landscape,1887.417,2_Paris,,1887,6,summer,Nude Woman Reclining Seen from the Back
337.jpg,337,0.8134,131,35.7323,103,25.271,42,9.3358,landscape,Figural composition,other,1887.417,2_Paris,,1887,6,summer,Pair of Shoes A
338.jpg,338,0.8122,91,46.1444,81,37.421,23,70.6683,landscape,landscape,landscape,1887.5004,2_Paris,,1887,7,summer,Langlois Bridge at Arles The
339.jpg,339,0.7963,174,48.0535,74,54.413,39,18.4195,landscape,landscape,landscape,1887.5004,2_Paris,,1887,7,summer,Orchard in Blossom
340.jpg,340,0.695,159,65.9648,32,38.4061,36,78.4082,landscape,landscape,landscape,1887.5004,2_Paris,,1887,7,summer,Orchard in Blossom
